stationNumber;platform;trackNumber;trackName;length;height
5913;B02;2;Gleis 2;220;76
5913;B02;3;Gleis 3;220;76
5935;B01;1;Gleis 1;218;55
5935;B02;2;Gleis 2;221;55
5935;B02;3;Gleis 3;221;55
5995;B01;1;Gleis 1;131;55
6067;B01;1;Gleis 1;245;76
6067;B02;3;Gleis 3;220;76
6098;B01;1;Gleis 1;120;26
6128;B01;1;Gleis 1;220;76
6128;B02;3;Gleis 3;220;76
6128;B02;4;Gleis 4;220;76
6231;B01;1;Gleis 1;220;76
6231;B02;3;Gleis 3;220;76
6231;B02;4;Gleis 4;220;76
6295;B01;1;Gleis 1;220;76
6295;B02;2;Gleis 2;220;76
6295;B02;3;Gleis 3;220;76
6393;B01;1;Gleis 1;210;55
6393;B02;2;Gleis 2;256;76
6393;B02;3;Gleis 3;256;76
6398;B01;2;Gleis 2;131;55
6398;B02;1;Gleis 1;131;55
7901;B01;1;Gleis 1;121;22
6408;B01;1;Gleis 1;297;76
6408;B02;2;Gleis 2;325;76
6408;B02;3;Gleis 3;323;76
6408;B03;4;Gleis 4;197;76
6408;B03;5;Gleis 5;196;76
6426;B01;1;Gleis 1;114;26
6426;B02;2;Gleis 2;114;26
6576;B01;1;Gleis 1;102;55
6713;B01;1;Gleis 1;164;38
6713;B02;2;Gleis 2;140;38
4719;B01;1;Gleis 1;244;38
4719;B01;2;Gleis 2;244;38
4719;B02;3;Gleis 3;292;38
4719;B02;4;Gleis 4;292;38
6766;B01;1;Gleis 1;130;55
6766;B02;2;Gleis 2;130;55
6772;B01;1;Gleis 1;331;76
6772;B01;2;Gleis 2;331;76
6772;B03;3;Gleis 3;125;76
6772;B03;4;Gleis 4;125;76
6798;B01;1;Gleis 1;197;55
6798;B02;2;Gleis 2;197;55
6809;B01;1;Gleis 1;127;28
6820;B01;1;Gleis 1;166;38
6820;B02;2;Gleis 2;170;26
6836;B01;1;Gleis 1;89;55
6876;B01;1;Gleis 1;140;55
6895;B01;1;Gleis 1;131;55
7884;B01;1;Gleis 1;260;76
7884;B02;2;Gleis 2;260;76
20;SB1;1;Gleis 1;140;76
20;SB2;2;Gleis 2;140;76
7979;SB1;1;Gleis 1;208;96
7979;SB1;2;Gleis 2;208;96
78;SB1;1;Gleis 1;178;96
78;SB1;2;Gleis 2;178;96
195;B01;101;Gleis 101;212;76
195;B02;103;Gleis 103;240;76
229;SB1;3;Gleis 3;263;96
229;SB1;4;Gleis 4;263;96
376;SB1;1;Gleis 1;163;96
376;SB1;2;Gleis 2;163;96
402;B01;1;Gleis 1;220;76
402;B02;3;Gleis 3;250;76
412;SB1;1;Gleis 1;208;96
412;SB1;5;Gleis 5;208;96
433;B01;1;Gleis 1;181;28
569;SB1;1;Gleis 1;211;96
569;SB1;2;Gleis 2;211;96
569;SB2;3;Gleis 3;206;96
569;SB3;11;Gleis 11;209;96
569;SB3;12;Gleis 12;209;96
644;SB1;1;Gleis 1;210;96
644;SB2;2;Gleis 2;208;96
687;SB1;1;Gleis 1;217;96
687;SB2;2;Gleis 2;197;96
687;SB2;3;Gleis 3;197;96
1015;B01;1;Gleis 1;275;76
1015;B02;2;Gleis 2;305;76
1015;B02;3;Gleis 3;151;96
1015;B02;4;Gleis 4;165;55
1107;B01;1;Gleis 1;170;34
1107;B02;2;Gleis 2;147;34
1121;B01;1;Gleis 1;121;34
1193;SB1;1;Gleis 1;209,4;96
1193;SB1;2;Gleis 2;209,4;96
1255;B01;1;Gleis 1;140;76
1255;B02;2;Gleis 2;140;76
1449;B01;1;Gleis 1;154;38
1511;SB1;1;Gleis 1;219;96
1511;SB1;2;Gleis 2;219;96
1542;SB1;1;Gleis 1;207;96
1542;SB1;2;Gleis 2;207;96
8112;SB1;1;Gleis 1;140;76
8112;SB2;2;Gleis 2;140;76
1941;SB1;1;Gleis 1;202;96
1941;SB1;2;Gleis 2;202;96
2164;B01;1;Gleis 1;97;28
2509;SB1;1;Gleis 1;210;96
2509;SB1;2;Gleis 2;210;96
2458;SB1;3;Gleis 3;152,3;96
2458;SB1;4;Gleis 4;152,3;96
2513;B01;3;Gleis 3;401;76
2513;B01;4;Gleis 4;401;76
2513;SB1;1;Gleis 1;203;96
2513;SB1;2;Gleis 2;203;96
2514;B03;5;Gleis 5;438;76
2514;B03;6;Gleis 6;438;76
2514;B04;7;Gleis 7;627;76
2514;B04;8;Gleis 8;627;76
2514;B05;11;Gleis 11;475;76
2514;B05;12;Gleis 12;475;76
2514;B06;13;Gleis 13;438;76
2514;B06;14;Gleis 14;438;76
2514;SB2;3;Gleis 3;239,5;96
2514;SB2;4;Gleis 4;239,5;96
2514;SB1;1;Gleis 1;220,5;96
2514;SB1;2;Gleis 2;220,5;96
2517;B03;5;Gleis 5;452;76
2517;B03;6;Gleis 6;452;76
2517;B04;7;Gleis 7;437;76
2517;B04;8;Gleis 8;437;76
2517;B05;9;Gleis 9;438;76
2517;B05;10;Gleis 10;438;76
2517;B06;11;Gleis 11;422;76
2517;B06;12;Gleis 12;422;76
2517;SB1;1;Gleis 1;201;96
2517;SB1;2;Gleis 2;201;96
2517;SB2;3;Gleis 3;200;96
2517;SB2;4;Gleis 4;200;96
2518;B01;1;Gleis 1;357;76
2518;B01;2;Gleis 2;357;76
2518;SB2;3;Gleis 3;234;96
2518;SB2;4;Gleis 4;234;96
2518;SB3;5;Gleis 5;236;96
2519;B01;5;Gleis 5;492;76
2519;B01;6;Gleis 6;492;76
2519;B02;3;Gleis 3;483;76
2519;B02;4;Gleis 4;454;76
2519;B03;1;Gleis 1;463;76
2519;B03;2;Gleis 2;463;76
2519;SB1;S 1;Gleis S 1;201;96
2519;SB1;S 2;Gleis S 2;201;96
2520;B01;4;Gleis 4;300;38
2520;B01;5;Gleis 5;300;38
2520;SB1;1;Gleis 1;200;96
2520;SB2;2;Gleis 2;200;96
2520;SB2;3;Gleis 3;200;96
2521;B01;1;Gleis 1;276;76
2521;B01;2;Gleis 2;276;76
6529;B02;1;Gleis 1;242;76
6529;B02;2;Gleis 2;242;76
2522;B01;1;Gleis 1;278;76
2522;B01;2;Gleis 2;278;76
2533;SB1;1;Gleis 1;201;96
2533;SB1;2;Gleis 2;201;96
2556;SB1;1;Gleis 1;200;96
2556;SB1;2;Gleis 2;200;96
2556;SB2;3;Gleis 3;221;96
2581;B02;6;Gleis 6;285;76
2581;B02;7;Gleis 7;285;76
2581;SB1;1;Gleis 1;252;96
2581;SB1;5;Gleis 5;252;96
2662;SB1;1;Gleis 1;212;96
2662;SB1;2;Gleis 2;212;96
2796;B01;1;Gleis 1;160;34
2803;SB1;1;Gleis 1;203;96
2803;SB1;2;Gleis 2;203;96
2843;SB1;1;Gleis 1;192;96
2843;SB1;2;Gleis 2;192;96
2515;SB1;1;Gleis 1;205;96
2515;SB1;2;Gleis 2;205;96
2915;B01;2;Gleis 2;195;76
2915;B02;3;Gleis 3;195;76
3005;SB1;1;Gleis 1;136;96
3068;SB1;1;Gleis 1;204;96
3068;SB1;2;Gleis 2;204;96
3229;SB1;1;Gleis 1;180;96
3229;SB1;2;Gleis 2;180;96
3357;SB1;1;Gleis 1;202;96
3357;SB1;2;Gleis 2;202;96
3378;SB1;1;Gleis 1;140;96
3378;SB1;2;Gleis 2;140;96
3443;SB1;1;Gleis 1;214,5;96
3443;SB1;2;Gleis 2;214,5;96
3517;SB1;1;Gleis 1;204;96
3517;SB1;2;Gleis 2;204;96
3518;SB1;1;Gleis 1;211;96
3518;SB1;2;Gleis 2;211;96
3537;SB1;1;Gleis 1;202;96
3537;SB1;2;Gleis 2;202;96
3652;B01;1;Gleis 1;100;28
3855;B01;1;Gleis 1;395;76
3855;B02;2;Gleis 2;445;76
3855;B02;3;Gleis 3;361;76
3855;B03;4;Gleis 4;140;76
3855;B03;5;Gleis 5;140;76
3855;B05;1West;Gleis 1West;194;38
3855;B06;2West;Gleis 2West;238;28
3996;B01;2;Gleis 2;225;76
3996;B01;3;Gleis 3;225;76
4014;B01;1;Gleis 1;203;76
4014;B01;2;Gleis 2;203;76
4139;SB1;1;Gleis 1;226;96
4139;SB1;2;Gleis 2;226;96
4327;B01;1;Gleis 1;74;28
4345;SB1;1;Gleis 1;201;96
4345;SB1;2;Gleis 2;201;96
4359;SB1;1;Gleis 1;140;76
4359;SB2;2;Gleis 2;140;76
4411;B01;1;Gleis 1;140;76
4411;B02;2;Gleis 2;140;76
4465;SB1;1;Gleis 1;228;96
4465;SB1;2;Gleis 2;228;96
4751;SB1;2;Gleis 2;147;96
4751;SB1;5;Gleis 5;147;96
4817;SB1;1;Gleis 1;174;96
4817;SB1;2;Gleis 2;174;96
4935;B01;4;Gleis 4;340;76
4935;B01;5;Gleis 5;264;76
4935;SB2;1;Gleis 1;203;96
4935;SB3;2;Gleis 2;220;96
4935;SB3;3;Gleis 3;253;96
4993;SB1;1;Gleis 1;140;96
4993;SB1;2;Gleis 2;140;96
5081;B01;3;Gleis 3;220;76
5081;B02;2;Gleis 2;220;76
5167;SB1;1;Gleis 1;203;96
5167;SB1;2;Gleis 2;203;96
5200;SB1;1;Gleis 1;140;96
5200;SB1;2;Gleis 2;140;96
5291;SB1;1;Gleis 1;157;96
5291;SB1;2;Gleis 2;157;96
5394;SB1;1;Gleis 1;211;96
5394;SB1;2;Gleis 2;211;96
5408;SB1;1;Gleis 1;174;96
5408;SB1;2;Gleis 2;174;96
5950;B01;1;Gleis 1;195;55
5950;B02;2;Gleis 2;195;76
5950;B02;3;Gleis 3;140;96
5955;SB1;1;Gleis 1;204;96
5955;SB1;2;Gleis 2;204;96
6008;B01;1;Gleis 1;300;76
6008;B02;4;Gleis 4;300;76
2797;SB1;1;Gleis 1;202,1;96
2797;SB1;2;Gleis 2;202,1;96
2516;SB1;1;Gleis 1;217;96
2516;SB1;2;Gleis 2;217;96
6105;SB1;1;Gleis 1;142;96
6105;SB1;2;Gleis 2;142;96
6197;SB1;1;Gleis 1;240;96
6197;SB1;2;Gleis 2;240;96
6215;SB1;1;Gleis 1;214;96
6215;SB1;2;Gleis 2;214;96
6394;B01;1;Gleis 1;117;28
6399;SB1;1;Gleis 1;233;96
6399;SB1;2;Gleis 2;233;96
6530;SB1;1;Gleis 1;215;96
6530;SB1;2;Gleis 2;215;96
6575;SB1;1;Gleis 1;145;96
6575;SB1;2;Gleis 2;145;96
6657;SB1;1;Gleis 1;150;96
6657;SB1;2;Gleis 2;150;96
6668;B01;1;Gleis 1;147;34
2523;SB1;1;Gleis 1;228;96
2523;SB1;2;Gleis 2;228;96
6805;B01;1;Gleis 1;220;76
6805;B02;3;Gleis 3;220;76
6805;B02;4;Gleis 4;220;76
6845;SB1;1;Gleis 1;140;96
6845;SB1;2;Gleis 2;140;96
25;B01;1;Gleis 1;213;76
57;B01;1;Gleis 1;172;76
57;B02;2;Gleis 2;172;76
145;B01;1;Gleis 1;210;76
145;B01;2;Gleis 2;210;76
1760;B02;2;Gleis 2;140;55
1760;B02;3;Gleis 3;140;55
306;B01;2;Gleis 2;219;76
306;B02;3;Gleis 3;219;76
311;B01;1;Gleis 1;218;76
319;B01;1;Gleis 1;145;76
319;B02;2;Gleis 2;157,45;76
319;B02;3;Gleis 3;157,45;76
400;B01;11;Gleis 11;211;76
400;B02;12;Gleis 12;211;76
418;B01;1;Gleis 1;219,4;76
418;B02;2;Gleis 2;224,1;76
482;B01;1;Gleis 1;497;76
483;B01;1;Gleis 1;210;76
483;B02;2;Gleis 2;210;76
676;B01;1;Gleis 1;216;76
676;B02;2;Gleis 2;216;76
948;B01;1;Gleis 1;222;76
948;B02;2;Gleis 2;222;76
948;B02;3;Gleis 3;222;76
982;B01;1;Gleis 1;221,5;76
982;B01;2;Gleis 2;221,5;76
1036;B01;2;Gleis 2;236;76
1036;B01;3;Gleis 3;236;76
1036;B02;4;Gleis 4;433;76
1036;B02;5;Gleis 5;433;76
1036;B03;6;Gleis 6;375,75;76
1036;B03;7;Gleis 7;375,75;76
1144;B01;1;Gleis 1;165;76
1144;B02;2;Gleis 2;165;76
1145;B01;1;Gleis 1;229,5;76
1145;B02;2;Gleis 2;211;76
1145;B02;3;Gleis 3;211;76
1254;B01;1;Gleis 1;174;76
1254;B01;3;Gleis 3;174;76
1254;B02;2;Gleis 2;165;76
1271;B01;2;Gleis 2;140;55
1271;B02;3;Gleis 3;140;55
1473;B01;1;Gleis 1;210;76
1473;B02;2;Gleis 2;210;76
1485;B01;1;Gleis 1;171;76
1485;B02;2;Gleis 2;171;76
1518;B01;1;Gleis 1;210;76
1518;B02;2;Gleis 2;210;76
1544;B01;1;Gleis 1;211;76
1544;B02;2;Gleis 2;211;76
1587;B01;1;Gleis 1;163;76
1587;B02;2;Gleis 2;215;76
1587;B02;3;Gleis 3;215;76
1589;B01;1;Gleis 1;229;76
1589;B02;2;Gleis 2;231;76
1673;B01;1;Gleis 1;230;76
1673;B02;2;Gleis 2;190,4;76
1743;B01;1;Gleis 1;210;76
1743;B02;3;Gleis 3;220;76
2330;B01;1;Gleis 1;205;76
2330;B02;2;Gleis 2;215;76
2456;B01;1;Gleis 1;211;76
2456;B02;2;Gleis 2;211;76
2524;B01;1;Gleis 1;210;76
2524;B02;2;Gleis 2;210;76
2524;B02;3;Gleis 3;210;76
2525;B01;2;Gleis 2;221;76
2525;B01;3;Gleis 3;221;76
2525;B02;1;Gleis 1;216;76
2525;B03;5;Gleis 5;155;55
2525;B04;6;Gleis 6;140;55
2525;B04;7;Gleis 7;140;55
7183;B01;1;Gleis 1;260;76
7183;B01;2;Gleis 2;260;76
6424;B01;1;Gleis 1;210;76
6424;B01;2;Gleis 2;210;76
2544;B01;1;Gleis 1;230;76
2544;B01;2;Gleis 2;230;76
2544;B02;3;Gleis 3;170;76
2544;B02;4;Gleis 4;170;76
2545;B01;1;Gleis 1;320;76
2545;B01;2;Gleis 2;320;76
2545;B02;3;Gleis 3;422;76
2545;B02;4;Gleis 4;422;76
2545;B03;7;Gleis 7;409,3;76
2545;B03;8;Gleis 8;436;76
2545;B04;9;Gleis 9;429,6;76
2545;B04;10;Gleis 10;456;76
2545;B04;310;Gleis 310;91;76
2545;B05;11;Gleis 11;453;76
2545;B05;12;Gleis 12;453;76
2545;B06;13;Gleis 13;454;76
2545;B06;14;Gleis 14;454;76
7181;B01;1;Gleis 1;220;76
7181;B02;2;Gleis 2;240;76
7181;B02;3;Gleis 3;240;76
2546;B01;1;Gleis 1;225;76
2546;B02;2;Gleis 2;225;76
7180;SB1;1;Gleis 1;214;76
7180;SB1;2;Gleis 2;214;76
2549;B01;1;Gleis 1;218;76
2550;SB1;1;Gleis 1;210;76
2550;SB1;2;Gleis 2;210;76
2551;B02;2;Gleis 2;217,6;76
2551;B02;3;Gleis 3;220,7;76
3488;B01;12;Gleis 12;422;76
3488;B01;13;Gleis 13;422;76
3488;B02;16;Gleis 16;458;76
3488;B02;17;Gleis 17;458;76
3488;SB1;10;Gleis 10;239;76
3488;SB1;11;Gleis 11;239;76
7899;SB1;1;Gleis 1;210;76
7899;SB1;2;Gleis 2;210;76
2587;B01;1;Gleis 1;221;76
2587;B02;2;Gleis 2;222;76
2587;B02;3;Gleis 3;218;76
2587;B03;31;Gleis 31;212;76
2748;B01;1;Gleis 1;170;76
2748;B02;2;Gleis 2;170;76
2816;B01;1;Gleis 1;145;55
2816;B02;2;Gleis 2;145;55
2876;B01;1;Gleis 1;210;76
2876;B02;2;Gleis 2;210;76
2985;B01;1;Gleis 1;203;38
2985;B02;2;Gleis 2;188;38
3009;B01;1;Gleis 1;217,4;76
3009;B02;2;Gleis 2;217,7;76
3184;B01;1;Gleis 1;210;76
3199;B01;1;Gleis 1;235;76
3199;B02;2;Gleis 2;242;76
3093;SB1;1;Gleis 1;215;76
3093;SB2;2;Gleis 2;216;76
3539;B01;3;Gleis 3;221,5;76
3539;B01;4;Gleis 4;221,5;76
7179;B01;1;Gleis 1;306;76
7179;B02;2;Gleis 2;303;76
7179;B02;3;Gleis 3;303;76
7179;B03;4;Gleis 4;240;76
3610;B02;2;Gleis 2;171,2;38
3610;B02;3;Gleis 3;171,2;38
3620;B01;2;Gleis 2;212;76
3620;B01;3;Gleis 3;212;76
3620;B02;1;Gleis 1;212;76
3620;B03;11;Gleis 11;212;76
3620;B04;12;Gleis 12;230;38
3620;B05;13;Gleis 13;229,8;76
3620;B05;14;Gleis 14;229,8;76
3657;B01;1;Gleis 1;211;76
3657;B02;2;Gleis 2;211;76
3674;B01;1;Gleis 1;210;76
3674;B01;2;Gleis 2;210;76
3736;B01;1;Gleis 1;212;76
3736;B02;2;Gleis 2;212;76
3740;B01;1;Gleis 1;140;55
3743;B01;1;Gleis 1;210;76
3743;B02;3;Gleis 3;211;76
4046;B01;1;Gleis 1;215,6;76
4046;B02;2;Gleis 2;210,9;76
4455;B01;1;Gleis 1;224;76
4455;B02;2;Gleis 2;224;76
4455;B02;3;Gleis 3;224;76
4548;B01;1;Gleis 1;305;76
4548;B01;2;Gleis 2;305;76
4548;B02;3;Gleis 3;305;76
4548;B02;4;Gleis 4;305;76
4548;B03;5;Gleis 5;225;76
4548;B03;6;Gleis 6;225;76
4838;B01;1;Gleis 1;172;76
4838;B02;2;Gleis 2;172;76
4979;B01;1;Gleis 1;212;76
4979;B02;2;Gleis 2;210;76
5234;B01;1;Gleis 1;170;76
5234;B02;2;Gleis 2;170;76
5289;B01;1;Gleis 1;198;55
5289;B01;2;Gleis 2;198;55
5337;B01;1;Gleis 1;222;76
5337;B02;3;Gleis 3;222;76
5716;B01;1;Gleis 1;140;55
5716;B02;3;Gleis 3;150;55
5795;B01;1;Gleis 1;251;76
5795;B01;2;Gleis 2;251;76
5795;B02;3;Gleis 3;251;76
5795;B02;4;Gleis 4;251;76
5802;B01;1;Gleis 1;145;76
5802;B02;2;Gleis 2;154,7;76
5933;B01;1;Gleis 1;217;76
5933;B01;2;Gleis 2;217;76
5954;B01;1;Gleis 1;230;76
5954;B01;2;Gleis 2;230;76
5954;B02;3;Gleis 3;230;76
5954;B02;4;Gleis 4;230;76
6359;B01;5;Gleis 5;196,5;76
6359;B01;6;Gleis 6;228;76
6359;B02;8;Gleis 8;240;76
6359;B02;9;Gleis 9;240;76
6520;B01;2;Gleis 2;145;55
6520;B02;3;Gleis 3;145;55
6578;B01;1;Gleis 1;216,3;76
6578;B02;2;Gleis 2;216,3;76
6578;B02;3;Gleis 3;216,3;76
6674;B01;1;Gleis 1;220;76
6674;B02;2;Gleis 2;220;76
6803;B01;1;Gleis 1;219,7;76
6913;B01;2;Gleis 2;389;76
6913;B01;3;Gleis 3;389;76
6913;B02;4;Gleis 4;395;76
6913;B03;7;Gleis 7;228;76
6913;B04;8;Gleis 8;375;76
6913;B04;9;Gleis 9;375;76
7225;B01;1;Gleis 1;115;76
27;B01;1;Gleis 1;241;76
27;B01;2;Gleis 2;241;76
27;B02;3;Gleis 3;242;76
27;B02;4;Gleis 4;242;76
8169;B01;1;Gleis 1;203;76
8169;B02;2;Gleis 2;203;76
41;B01;1;Gleis 1;75;76
97;B01;1;Gleis 1;90;76
191;B01;2;Gleis 2;317;38
191;B01;3;Gleis 3;317;38
2996;B01;1;Gleis 1;75;76
3913;B01;1;Gleis 1;209;38
3913;B02;2;Gleis 2;211;55
317;B01;3;Gleis 3;326,8;55
317;B02;4;Gleis 4;180;38
317;B03;5;Gleis 5;110;38
317;B04;6;Gleis 6;309,1;38
317;B04;7;Gleis 7;309,1;38
343;B01;1;Gleis 1;220;76
343;B02;2;Gleis 2;220;76
345;B01;1;Gleis 1;110;76
345;B02;2;Gleis 2;110;76
349;B01;1;Gleis 1;70;38
350;B01;1;Gleis 1;91;76
408;B01;1;Gleis 1;281,8;38
408;B02;2;Gleis 2;275;24
408;B02;3;Gleis 3;275;24
470;B01;1;Gleis 1;75;76
521;B01;1;Gleis 1;75;76
778;B01;1;Gleis 1;221;38
778;B02;2;Gleis 2;221;38
8295;B01;1;Gleis 1;115;76
842;B01;1;Gleis 1;300;55
842;B01;2;Gleis 2;300;55
895;B01;1;Gleis 1;220;76
895;B02;2;Gleis 2;220;76
929;B01;1;Gleis 1;375;55
929;B02;140;Gleis 140;112;76
929;B03;40;Gleis 40;186;55
929;B03;41;Gleis 41;186;55
929;B04;4;Gleis 4;353;55
976;B01;1;Gleis 1;221;55
976;B02;2;Gleis 2;223;55
1008;B01;1;Gleis 1;110;76
1136;B01;1;Gleis 1;220;76
1136;B02;2;Gleis 2;220;76
1457;B01;1;Gleis 1;207;76
1457;B02;2;Gleis 2;218;76
1457;B03;3;Gleis 3;169;76
1521;B01;1;Gleis 1;180;76
1521;B02;2;Gleis 2;160;76
1558;B01;1;Gleis 1;353;76
1558;B02;2;Gleis 2;300;76
1558;B02;3;Gleis 3;300;76
1736;B01;1;Gleis 1;220;55
1736;B02;2;Gleis 2;210;55
1747;B01;1;Gleis 1;110;76
8009;B01;1;Gleis 1;138;76
8009;B02;2;Gleis 2;115;76
1810;B01;1;Gleis 1;324;76
1810;B01;2;Gleis 2;222;76
1810;B02;4;Gleis 4;285;76
1810;B02;5;Gleis 5;285;76
1813;B01;1;Gleis 1;217;20
1813;B02;2;Gleis 2;183,9;38
1918;B01;1;Gleis 1;90;38
1950;B01;1;Gleis 1;110;76
1950;B02;2;Gleis 2;110;55
1953;B01;1;Gleis 1;335;38
1953;B02;2;Gleis 2;300;38
2012;B01;1;Gleis 1;82;38
2112;B01;1;Gleis 1;153;38
2112;B02;2;Gleis 2;159;38
2151;B01;1;Gleis 1;210;55
2151;B02;2;Gleis 2;212;55
2168;B01;1;Gleis 1;75;76
7678;B01;1;Gleis 1;120;76
2449;B01;1;Gleis 1;71;76
2453;B01;1;Gleis 1;270;76
2453;B02;2;Gleis 2;207;38
2554;B01;1;Gleis 1;53;38
2625;B01;1;Gleis 1;405;76
2625;B03;5;Gleis 5;190;76
2625;B04;2;Gleis 2;405;76
2625;B04;3;Gleis 3;190;76
2625;B04;4;Gleis 4;85;76
7248;B01;1;Gleis 1;223;76
7248;B02;2;Gleis 2;220;76
2864;B01;1;Gleis 1;82;76
2864;B02;2;Gleis 2;75;76
7249;B01;1;Gleis 1;220;76
7249;B02;2;Gleis 2;220;76
7250;B01;1;Gleis 1;159;76
2953;B02;1;Gleis 1;370;76
2953;B02;3;Gleis 3;370;76
2953;B03;4;Gleis 4;446;76
2953;B03;5;Gleis 5;456;76
3016;B01;2;Gleis 2;400;76
3016;B01;3;Gleis 3;400;76
3016;B02;4;Gleis 4;400;76
3016;B02;5;Gleis 5;400;76
3036;B01;1;Gleis 1;64;38
3064;B01;1;Gleis 1;225;38
3064;B02;2;Gleis 2;210;38
3130;B01;1;Gleis 1;60;38
3131;B01;1;Gleis 1;61;38
3150;B01;1;Gleis 1;300;76
3150;B02;2;Gleis 2;312;76
3174;B01;1;Gleis 1;248;76
3174;B01;2a;Gleis 2a;139,8;76
3174;B01;2b;Gleis 2b;100;76
3174;B02;3;Gleis 3;377;76
3174;B02;4;Gleis 4;377;76
3174;B03;5;Gleis 5;230;76
3174;B03;6a;Gleis 6a;130;76
3174;B03;6b;Gleis 6b;92,5;76
7252;B01;1;Gleis 1;140,5;76
8156;B01;3;Gleis 3;192,36;76
8156;B02;2;Gleis 2;192,36;76
7277;B01;1;Gleis 1;115;76
3218;B01;1;Gleis 1;300;76
3218;B02;2;Gleis 2;300;76
3410;B01;1;Gleis 1;210;55
3410;B02;2;Gleis 2;210;55
7255;B01;1;Gleis 1;219;76
7255;B02;2;Gleis 2;219;76
7257;B01;1;Gleis 1;115;76
3465;B01;1;Gleis 1;211;38
3465;B02;2;Gleis 2;187;38
3542;B01;1;Gleis 1;300;55
3542;B02;2;Gleis 2;300;55
3581;B01;1;Gleis 1;100;76
3581;B01;2;Gleis 2;100;76
3666;B01;1;Gleis 1;120;76
8300;B01;1;Gleis 1;220;76
8300;B02;2;Gleis 2;220;76
3807;B01;1;Gleis 1;320;76
3807;B01;2;Gleis 2;320;76
3807;B02;4;Gleis 4;320;76
3807;B02;5;Gleis 5;320;76
3807;B03;6;Gleis 6;320;76
3807;B03;7;Gleis 7;320;76
3807;B04;8;Gleis 8;320;76
3807;B04;9;Gleis 9;320;76
8266;B01;1;Gleis 1;100;76
3808;B01;1;Gleis 1;100;76
3810;B01;1;Gleis 1;220,5;76
2596;B01;1;Gleis 1;188;55
3812;B01;1;Gleis 1;220,5;76
3813;B01;1;Gleis 1;220;76
3814;B01;22;Gleis 22;255;76
3854;B01;1;Gleis 1;300;76
3854;B02;2;Gleis 2;300;76
4042;B01;1;Gleis 1;170;76
4042;B02;2;Gleis 2;170;76
7267;B01;1;Gleis 1;115;76
4159;B01;1;Gleis 1;100;76
4181;B01;1;Gleis 1;300;76
4181;B02;2;Gleis 2;300;76
4289;B01;1;Gleis 1;145;55
4289;B02;2;Gleis 2;140;55
4420;B01;1;Gleis 1;230,35;76
4420;B01;2;Gleis 2;230,35;76
4420;B02;3;Gleis 3;377;55
4420;B02;4;Gleis 4;376,35;55
4420;B03;5;Gleis 5;445,65;76
4420;B03;6;Gleis 6;445,65;76
8063;B01;1;Gleis 1;90;76
4447;B01;2;Gleis 2;114;38
4472;B01;1;Gleis 1;404,7;76
4472;B01;2;Gleis 2;404,7;76
4472;B02;3;Gleis 3;405;76
4472;B02;4;Gleis 4;405;76
4575;B01;1;Gleis 1;75;76
4588;B01;1;Gleis 1;229;38
4588;B02;2;Gleis 2;206;38
4764;B01;2;Gleis 2;220;76
4801;B01;1;Gleis 1;75;76
4843;B01;1;Gleis 1;253;38
4843;B02;2;Gleis 2;218;38
4855;B01;1;Gleis 1;172;76
4968;B01;1;Gleis 1;140;55
4968;B02;2;Gleis 2;140;76
4992;B01;1;Gleis 1;220;55
4992;B02;2;Gleis 2;225;55
5020;B01;1;Gleis 1;212;55
5020;B02;2;Gleis 2;210;55
5039;B01;1;Gleis 1;220;76
5039;B02;2;Gleis 2;300;76
5063;B01;2;Gleis 2;220;76
5063;B01;3;Gleis 3;220;76
5103;B01;1;Gleis 1;220;76
5103;B02;2;Gleis 2;220;76
5139;B01;1;Gleis 1;100;76
5139;B02;2;Gleis 2;100;76
5201;B01;1;Gleis 1;321;76
5201;B01;2;Gleis 2;321;76
5205;B01;1;Gleis 1;90;18
5223;B01;1;Gleis 1;320;76
5223;B01;2;Gleis 2;210;76
5223;B02;3;Gleis 3;320;76
5223;B02;4;Gleis 4;320;76
4815;B01;1;Gleis 1;110;76
5278;B01;1;Gleis 1;150;76
5504;B01;1;Gleis 1;56;38
5541;B01;1;Gleis 1;390;76
5541;B02;2;Gleis 2;220;76
5588;B01;1;Gleis 1;299;55
5588;B02;3;Gleis 3;302;55
7282;B01;1;Gleis 1;115;76
5726;B01;1;Gleis 1;164;55
5726;B02;4;Gleis 4;166;55
5726;B02;5;Gleis 5;166;55
5846;B01;1;Gleis 1;302,9;38
5912;B01;1;Gleis 1;151;76
5912;B01;2;Gleis 2;151;76
5949;B01;6;Gleis 6;300;55
5949;B01;7;Gleis 7;300;55
7289;B01;1;Gleis 1;159;76
7289;B01;2;Gleis 2;159;76
6094;B01;1;Gleis 1;212;38
6094;B02;2;Gleis 2;150;76
6096;B01;1;Gleis 1;80;38
6148;B01;1;Gleis 1;214;55
6148;B02;2;Gleis 2;220;55
6150;B01;1;Gleis 1;65;38
6209;B01;1;Gleis 1;70;38
6218;B01;1;Gleis 1;292;38
6218;B02;2;Gleis 2;243;38
6225;B01;1;Gleis 1;70;38
6225;B02;2;Gleis 2;96;38
6230;B01;1;Gleis 1;300;76
6230;B02;2;Gleis 2;215;76
6490;B01;1;Gleis 1;111;76
6474;B01;1;Gleis 1;110;76
6554;B01;1;Gleis 1;75;76
6704;B01;1;Gleis 1;75;76
6714;B01;1;Gleis 1;480;76
6714;B01;2;Gleis 2;480;76
